"site","dos","date","number","genID","fieldPlantID","plantFamily","finalPlantID","samplingDay","samplingRound","collector","temp.id","order","family","genus","subgenus","species","subspecies","sex","determiner","dateDetermined","author"
"PL",32,"8/11/12","37","bee","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_37","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","127","bee","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_127",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","129","bee","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","140","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_140","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","142","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_142","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","143","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_143","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","144","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_144","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","145","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_145","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","148","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_148","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","149","fly","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","150","fly","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","151","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_151",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","152","bee","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_152","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",32,"8/11/12","153","wasp","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_153",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","191","moth","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_191",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","223","wasp","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_223",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","286","vanessa","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",32,"8/11/12","265","speyeria","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_265","Lepidoptera","Nymphalidae","Speyeria",NA,"atlantis","","","L.Ponisio","2013","Edwards"
"PL",32,"8/11/12","276","speyeria","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_276","Lepidoptera","Nymphalidae","Speyeria",NA,"atlantis","","","L.Ponisio","2013","Edwards"
"PL",32,"8/11/12","266","vanessa","thistle","Asteraceae","Cirsium parryi",3,3,"LCP","PL_081112_266","Lepidoptera","Nymphalidae","Vanessa",NA,"cardui","","","L.Ponisio","2013","Linnaeus"
"PL",32,"8/11/12","271","swallowtail","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_271","Lepidoptera","Papilionidae","Papilio",NA,"polyxenes","","","L.Ponisio","2013","Fabricius"
"PL",32,"8/11/12","275","sulfur","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_275","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",32,"8/11/12","278","sulfur","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_278","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",32,"8/11/12","278B","sulfur","thistle","Asteraceae","Cirsium parryi",3,3,"HLS","PL_081112_278B","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",33,"8/12/12","160","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_160","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","J.S. Ascher","2013","Cockerell"
"PL",33,"8/12/12","15","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_15","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","16","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_16","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","155","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_155","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","156","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_156","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","157","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_157","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","158","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_158","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","159","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_159","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","161","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_161","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","257","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_257","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","258","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_258","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","259","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_259","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","260","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_260","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","261","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_261","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","265","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_265","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",33,"8/12/12","267","carpenter bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_267","Hymenoptera","Apidae","Xylacopa","","californica","arizonensis","","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","14","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_14","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","19","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_19","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","20","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_20","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","21","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_21","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","150","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_150","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","151","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_151","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","152","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_152","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","153","bumble bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_153","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","263","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_263","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",33,"8/12/12","13","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_13","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","17","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_17","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","18","fly","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","22","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_22","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","23","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_23","Hymenoptera","Apidae","Melissodes","Melissodes","gilensis","","f","J.S. Ascher","2013","Cockerell"
"PL",33,"8/12/12","29","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","30","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_30",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","31","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_31",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","32","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","33","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_33","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","34","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_34","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","35","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_35","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","36","bee","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_36","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","37","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","38","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_38",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","39","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","144","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_144",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","145","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_145",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","146","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","147","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_147",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","148","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","149","fly","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_149",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","154","honey bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_154",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","162","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_162","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","163","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_163","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","164","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_164","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","165","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_165","Hymenoptera","Apidae","Melissodes","Eumelissodes","tristis","","f","J.S. Ascher","2013","Cockerell"
"PL",33,"8/12/12","166","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_166","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","167","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_167","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","168","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_168","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","233","moth","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_233",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","234","moth","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_234",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","240","moth","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_240",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","241","moth","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_241",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","242","moth","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_242",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","262","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_262","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","264","bee","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_264","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","J.S. Ascher","2013","Cresson"
"PL",33,"8/12/12","266","wasp","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","286","vanessa","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_286",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","311","moth","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_311",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"PL",33,"8/12/12","308","speyeria","thistle","Asteraceae","Cirsium parryi",4,4,"LCP","PL_081212_308","Lepidoptera","Nymphalidae","Speyeria",NA,"atlantis","","","L.Ponisio","2013","Edwards"
"PL",33,"8/12/12","284","vanessa","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_284","Lepidoptera","Nymphalidae","Vanessa",NA,"cardui","","","L.Ponisio","2013","Linnaeus"
"PL",33,"8/12/12","285","sulfur","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_285","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",33,"8/12/12","288","vanessa","thistle","Asteraceae","Cirsium parryi",4,4,"HLS","PL_081212_288","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","L.Ponisio","2013","Boisduval"
"PL",34,"8/13/12","11","bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_11","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","J.S. Ascher","2013","Cockerell"
"PL",34,"8/13/12","171","bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_171","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","J.S. Ascher","2013","Cockerell"
"PL",34,"8/13/12","123","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_123","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","124","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_124","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","174","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_174","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","175","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_175","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","176","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_176","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","177","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_177","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","178","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_178","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","179","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_179","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","180","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_180","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","181","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_181","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","182","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_182","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","183","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_183","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","184","honey bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_184","Hymenoptera","Apidae","Apis","","mellifera","","f","J.S. Ascher","2013","Linnaeus"
"PL",34,"8/13/12","6","carpenter bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_6","Hymenoptera","Apidae","Xylacopa","","californica","arizonensis","","J.S. Ascher","2013","Cresson"
"PL",34,"8/13/12","172","carpenter bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_172","Hymenoptera","Apidae","Xylacopa","","californica","arizonensis","","J.S. Ascher","2013","Cresson"
"PL",34,"8/13/12","173","carpenter bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_173","Hymenoptera","Apidae","Xylacopa","","californica","arizonensis","","J.S. Ascher","2013","Cresson"
"PL",34,"8/13/12","9","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_9","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","122","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_122","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","160","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_160","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","162","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_162","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","163","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_163","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","166","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_166","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","167","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_167","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","168","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_168","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","169","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_169","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","170","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"HLS","PL_081312_170","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
"PL",34,"8/13/12","296","bumble bee","thistle","Asteraceae","Cirsium parryi",5,5,"LCP","PL_081312_296","Hymenoptera","Apidae","Bombus","","centralis","","f","R.W. Thorp","2013","Cresson"
