"site","dos","date","number","genID","order","family","genus","subgenus","species","subspecies","sex","fieldPlantID","plantFamily","finalPlantID","samplingDay","sampingRound","collector","determiner","dateDetermined","author","temp.id"
"JC",7,"7/17/12","94","small dark bee","Hymenoptera","Halictidae","Dufourea","","fimbriata","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013","Cresson","JC_071712_94"
"JC",7,"7/17/12","123","small dark bee","Hymenoptera","Halictidae","Dufourea","","fimbriata","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013","Cresson","JC_071712_123"
"JC",7,"7/17/12","22","skipper","Lepidoptera","Hesperiidae","Garisma","","garita","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Reakirt","JC_071712_22"
"JC",7,"7/17/12","181","skipper","Lepidoptera","Hesperiidae","Garisma","","garita","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","L. Ponisio","2013","Reakirt","JC_071712_181"
"JC",7,"7/17/12","4","copper","Lepidoptera","Lycaenidae","Plebejus","","glandon","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","L. Ponisio","2013","de Prunner","JC_071712_4"
"JC",7,"7/17/12","186","Grey Hairstreak","Lepidoptera","Lycaenidae","Strymon","","melinus","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","L. Ponisio","2013","Hubner","JC_071712_186"
"JC",7,"7/17/12","60","bee","Hymenoptera","Megachilidae","Megachile","","frigida","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","J.S. Ascher","2013","Smith","JC_071712_60"
"JC",7,"7/17/12","160","hairy belly bee","Hymenoptera","Megachilidae","Megachile","","frigida","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013","Smith","JC_071712_160"
"JC",7,"7/17/12","17","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_17"
"JC",7,"7/17/12","20","small dark bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_20"
"JC",7,"7/17/12","23","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_23"
"JC",7,"7/17/12","26","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_26"
"JC",7,"7/17/12","28","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","menuachus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","2013",NA,"JC_071712_28"
"JC",7,"7/17/12","31","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_31"
"JC",7,"7/17/12","32","bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_32"
"JC",7,"7/17/12","38","sweat bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_38"
"JC",7,"7/17/12","40","fly",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_40"
"JC",7,"7/17/12","41","fly",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_41"
"JC",7,"7/17/12","42","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_42"
"JC",7,"7/17/12","44","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_44"
"JC",7,"7/17/12","45","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_45"
"JC",7,"7/17/12","49","bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_49"
"JC",7,"7/17/12","54","bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_54"
"JC",7,"7/17/12","55","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_55"
"JC",7,"7/17/12","66","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_66"
"JC",7,"7/17/12","67","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_67"
"JC",7,"7/17/12","70","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","","",NA,"JC_071712_70"
"JC",7,"7/17/12","90","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_90"
"JC",7,"7/17/12","96","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_96"
"JC",7,"7/17/12","97","small dark bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_97"
"JC",7,"7/17/12","98","small dark bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_98"
"JC",7,"7/17/12","99","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_99"
"JC",7,"7/17/12","100","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","laevissimum","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_100"
"JC",7,"7/17/12","101","spider wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_101"
"JC",7,"7/17/12","102","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_102"
"JC",7,"7/17/12","104","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_104"
"JC",7,"7/17/12","105","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Sphecodogastra","occultum","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_105"
"JC",7,"7/17/12","106","wasp","Hymenoptera","Vespidae","Stenodynerus","","toas","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.M. Carpenter","2013",NA,"JC_071712_106"
"JC",7,"7/17/12","118","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_118"
"JC",7,"7/17/12","119","bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_119"
"JC",7,"7/17/12","120","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_120"
"JC",7,"7/17/12","122","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_122"
"JC",7,"7/17/12","126","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_126"
"JC",7,"7/17/12","159","fly",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_159"
"JC",7,"7/17/12","161","small dark bee","Hymenoptera","Halictidae","Lasioglossum","","obnubilum","Dialictus","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_161"
"JC",7,"7/17/12","162","fly",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_162"
"JC",7,"7/17/12","163","small dark bee",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_163"
"JC",7,"7/17/12","164","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_164"
"JC",7,"7/17/12","167","syrphid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_167"
"JC",7,"7/17/12","169","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_169"
"JC",7,"7/17/12","170","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","prasinogaster","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","J.S. Ascher","2013",NA,"JC_071712_170"
"JC",7,"7/17/12","171","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_171"
"JC",7,"7/17/12","182","moth",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","","",NA,"JC_071712_182"
"JC",7,"7/17/12","9","satyrid","Lepidoptera","Nymphalidae","Coenonympha","","tullia","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Muller","JC_071712_9"
"JC",7,"7/17/12","2","speyeria","Lepidoptera","Nymphalidae","Speyeria","","mormonia","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Boisduval","JC_071712_2"
"JC",7,"7/17/12","8","sulfur","Lepidoptera","Pieridae","Colias","","eurytheme","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Boisduval","JC_071712_8"
"JC",7,"7/17/12","11","sulfur","Lepidoptera","Pieridae","Colias","","eurytheme","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Boisduval","JC_071712_11"
"JC",7,"7/17/12","13","sulfur","Lepidoptera","Pieridae","Colias","","eurytheme","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Boisduval","JC_071712_13"
"JC",7,"7/17/12","14","sulfur","Lepidoptera","Pieridae","Colias","","eurytheme","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Boisduval","JC_071712_14"
"JC",7,"7/17/12","10","sulfur","Lepidoptera","Pieridae","Eurema","","nicippe","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","L. Ponisio","2013","Cramer","JC_071712_10"
"JC",7,"7/17/12","187","Sulfur","Lepidoptera","Pieridae","Nathalis","","iole","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","L. Ponisio","2013","Boisduval","JC_071712_187"
"JC",7,"7/17/12","128","fly","Diptera","Syrphidae","Arctophila","","flagrans","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","M. Hauser","2013","Osten Sacken","JC_071712_128"
"JC",7,"7/17/12","71","syrphid","Diptera","Syrphidae","Eristalis","","stipator","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","M. Hauser","2013","Osten Sacken","JC_071712_71"
"JC",7,"7/17/12","47","syrphid","Diptera","Syrphidae","Eristalis","","tenax","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","M. Hauser","2013","Linnaeus","JC_071712_47"
"JC",7,"7/17/12","46","syrphid","Diptera","Syrphidae","Pipizini","","sp.","a","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","M. Hauser","2013","","JC_071712_46"
"JC",7,"7/17/12","30","syrphid","Diptera","Syrphidae","Syrphus","","opinator","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"HLS","M. Hauser","2013","Osten Sacken","JC_071712_30"
"JC",7,"7/17/12","125","fly","Diptera","Syrphidae","Xylota","","sp.","c","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",6,1,"LCP","M. Hauser","2013","","JC_071712_125"
"SC",10,"7/20/12","163","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_163"
"SC",10,"7/20/12","164","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_164"
"SC",10,"7/20/12","168","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_168"
"SC",10,"7/20/12","169","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_169"
"SC",10,"7/20/12","171","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_171"
"SC",10,"7/20/12","173","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_173"
"SC",10,"7/20/12","175","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_175"
"SC",10,"7/20/12","176","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_176"
"SC",10,"7/20/12","177","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_177"
"SC",10,"7/20/12","178","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_178"
"SC",10,"7/20/12","218","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_218"
"SC",10,"7/20/12","223","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_223"
"SC",10,"7/20/12","234","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_234"
"SC",10,"7/20/12","249","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_249"
"SC",10,"7/20/12","252","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_252"
"SC",10,"7/20/12","253","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_253"
"SC",10,"7/20/12","254","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cresson","SC_072012_254"
"SC",10,"7/20/12","293","small dark bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_293"
"SC",10,"7/20/12","296","bee","Hymenoptera","Andrenidae","Pseudopanurgus","","atricornis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_296"
"SC",10,"7/20/12","226","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","R.W. Thorp","2013","Greene","SC_072012_226"
"SC",10,"7/20/12","243","bumble bee","Hymenoptera","Apidae","Bombus","","huntii","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","R.W. Thorp","2013","Greene","SC_072012_243"
"SC",10,"7/20/12","230","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_230"
"SC",10,"7/20/12","232","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_232"
"SC",10,"7/20/12","235","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_235"
"SC",10,"7/20/12","237","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_237"
"SC",10,"7/20/12","238","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_238"
"SC",10,"7/20/12","239","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_239"
"SC",10,"7/20/12","248","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_248"
"SC",10,"7/20/12","255","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"HLS","J.S. Ascher","2013","Cockerell","SC_072012_255"
"SC",10,"7/20/12","291","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072012_291"
"SC",10,"7/20/12","172","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072012_172"
"SC",10,"7/20/12","294","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Lasioglossum","sisymbrii","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cockerell","SC_072012_294"
"SC",10,"7/20/12","330","blue","Lepidoptera","Lycaenidae","Ministrymon","","leda","","","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"","L. Ponisio","2013","Edwards","SC_072012_330"
"SC",10,"7/20/12","81","bee","Hymenoptera","Megachilidae","Megachile","","fidelis","","f","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","J.S. Ascher","2013","Cresson","SC_072012_81"
"SC",10,"7/20/12","65","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_65"
"SC",10,"7/20/12","66","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_66"
"SC",10,"7/20/12","67","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_67"
"SC",10,"7/20/12","68","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_68"
"SC",10,"7/20/12","69","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_69"
"SC",10,"7/20/12","70","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_70"
"SC",10,"7/20/12","71","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_71"
"SC",10,"7/20/12","72","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_72"
"SC",10,"7/20/12","73","bombyliid",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_73"
"SC",10,"7/20/12","74","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_74"
"SC",10,"7/20/12","75","wasp",NA,NA,NA,NA,NA,NA,"","Erigeron subtrinervis","Asteraceae","Erigeron subtrinervis",1,1,"LCP","","",NA,"SC_072012_75"
