site,date,number,genID,genSp,sex,fieldPlantID,finalPlantID,samplingDay,sampingRound,collector,determiner,dateDetermined,notes
SC,72712,33,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,34,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,35,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,36,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,37,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,38,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,39,bee,,,pea,Oxytropis lambertii,5,1,HLS,,,
SC,72712,40,bumble bee,,,paint brush,Castilleja miniata,5,1,HLS,,,
SC,72712,41,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,42,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,43,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,44,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,45,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,46,wasp,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,47,wasp,,,yarrow,Achillea millefolium,5,1,HLS,,,
SC,72712,48,small dark bee,,,orange dandilion,Agoseris aurantica,5,1,HLS,,,
SC,72712,49,small dark bee,,,orange dandilion,Agoseris aurantica,5,1,HLS,,,
SC,72712,50,wasp,,,cluster erigeron,Townsendia grandiflora,5,1,HLS,,,
SC,72712,51,syrphid,,,upright onion,Allium geyer,5,1,HLS,,,
SC,72712,52,wasp,,,wall,Erysimum capitatum,5,1,HLS,,,
SC,72712,53,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,54,Sweat bee,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,55,fly,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,56,Sweat bee,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,57,Sweat bee,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,58,bee,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,59,small dark bee,,,4 o'clock,Mirabilis oblongifolia,5,1,HLS,,,
SC,72712,60,small dark bee,,,4 o'clock,Mirabilis oblongifolia,5,1,HLS,,,
SC,72712,61,bombyliid,,,pink,Eremogone fendleri,5,1,HLS,,,
SC,72712,62,bee,,,pink,Eremogone fendleri,5,1,HLS,,,
SC,72712,63,small dark bee,,,pink,Eremogone fendleri,5,1,HLS,,,
SC,72712,64,Sweat bee,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,65,Chrysididae,,,carrot,Cymopterus lemmonii,5,1,HLS,,,
SC,72712,66,bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,HLS,,,
SC,72712,67,bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,HLS,,,
SC,72712,68,bumble bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,HLS,,,
SC,72712,69,wasp,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,70,bee,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,71,beetle,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,72,wasp,,,short senicio,Hymenoxys richardsonii,5,1,HLS,,,
SC,72712,73,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,74,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,75,bombyliid,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,76,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,77,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,78,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,79,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,80,bee,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,81,bumble bee,,,Potentilla hippiana,Potentilla hippiana,5,1,HLS,,,
SC,72712,82,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,83,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,84,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,85,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,86,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,87,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,88,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,89,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,90,fly,,,Mountain spray,Holodiscus dumosus,5,1,HLS,,,
SC,72712,91,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,92,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,93,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,94,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,95,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,96,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,97,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,98,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,99,small dark bee,,,Orange dandilion,Agoseris aurantica,5,1,HLS,,,
SC,72712,100,bumble bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,101,bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,102,bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,103,bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,104,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,105,small dark bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,106,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,107,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,108,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,109,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,110,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,111,bee,,,purple pen,Penstemon strictus,5,1,LCP,,,
SC,72712,112,bombyliid,,,daisy,Tetraneuris acaulis,5,1,LCP,,,
SC,72712,113,small dark bee,,,daisy,Tetraneuris acaulis,5,1,LCP,,,
SC,72712,114,small dark bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,115,Sweat bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,116,Sweat bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,117,bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,118,bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,119,bee,,,Campanula rotundifolia,Campanula rotundifolia,5,1,LCP,,,
SC,72712,120,small dark bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,121,bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,122,bee,,,pea,Oxytropis lambertii,5,1,LCP,,,
SC,72712,123,bee,,,brush,Castilleja miniata,5,1,LCP,,,
SC,72712,124,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,125,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,126,fly,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,127,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,128,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,129,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,130,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,131,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,132,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,133,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,134,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,135,wasp,,,carrot,Cymopterus lemmonii,5,1,LCP,,,
SC,72712,136,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,137,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,138,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,139,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,140,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,141,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,142,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,143,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,144,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,145,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,146,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,147,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,148,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,149,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,150,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,151,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,152,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,153,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,154,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,155,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,156,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,157,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,158,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,159,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,160,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,161,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,162,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,163,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,164,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,165,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,166,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,167,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,168,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,169,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,170,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,171,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,172,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,173,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,174,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,175,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,176,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,177,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,178,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,179,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,180,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,181,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,182,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,183,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,184,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,185,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,186,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,187,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,188,beetle,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,189,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,190,syrphid,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,191,small dark bee,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,192,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,193,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,194,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,195,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,196,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,197,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,198,Sweat bee,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,199,bumble bee,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,200,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,201,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,202,wasp,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,203,fly,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,204,bumble bee,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,205,bombyliid,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,206,syrphid,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,207,bumble bee,,,Potentilla hippiana,Potentilla hippiana,5,1,LCP,,,
SC,72712,208,bee,,,pink,Eremogone fendleri,5,1,LCP,,,
SC,72712,209,bee,,,pink,Eremogone fendleri,5,1,LCP,,,
SC,72712,210,small dark bee,,,pink,Eremogone fendleri,5,1,LCP,,,
SC,72712,211,fly,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,212,bee,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,213,bumble bee,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,214,bee,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,215,bee,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,216,fly,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,217,bumble bee,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,218,wasp,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,219,bumble bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,220,syrphid,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,221,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,222,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,223,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,224,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,225,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,226,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,227,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,228,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,229,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,230,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,231,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,232,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,233,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,234,fly,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,235,bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,236,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,237,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,238,bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,239,bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,240,wasp,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,241,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,242,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,243,small dark bee,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,244,wasp,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,245,wasp,,,Goldenrod,Solidago multiradiata,5,1,LCP,,,
SC,72712,246,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,247,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,248,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,249,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,250,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,251,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,252,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,253,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,254,fly,,,spray,Holodiscus dumosus,5,1,LCP,,,
SC,72712,255,fly,,,Orange dandilion,Agoseris aurantica,5,1,LCP,,,
SC,72712,256,Sweat bee,,,Orange dandilion,Agoseris aurantica,5,1,LCP,,,
SC,72712,257,Sweat bee,,,Orange dandilion,Agoseris aurantica,5,1,LCP,,,
SC,72712,258,wasp,,,short senicio,Hymenoxys richardsonii,5,1,LCP,,,
SC,72712,259,Sweat bee,,,cluster erigeron,Townsendia grandiflora,5,1,LCP,,,
SC,72712,260,wasp,,,cluster erigeron,Townsendia grandiflora,5,1,LCP,,,
SC,72712,261,fly,,,yarrow,Achillea millefolium,5,1,HLS,,,
SC,72712,262,fly,,,4 o'clock,Mirabilis oblongifolia,5,1,HLS,,,
SC,72712,263,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,264,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,265,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,266,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,LCP,,,
SC,72712,267,sulfur,,,wall flower,Erysimum capitatum,5,1,HLS,,,
SC,72712,267B,sulfur,,,wall flower,Erysimum capitatum,5,1,HLS,,,
SC,72712,268,sulfur,,,wall flower,Erysimum capitatum,5,1,HLS,,,
SC,72712,269,sulfur,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72712,270,blue,,,Erigeron subtrinervis,Erigeron subtrinervis,5,1,HLS,,,
SC,72812,1,bee,,,Campanula rotundifolia,Campanula rotundifolia,6,1,HLS,,,
SC,72812,2,small dark bee,,,4 o'clock,Mirabilis oblongifolia,6,1,HLS,,,
SC,72812,3,small dark bee,,,4 o'clock,Mirabilis oblongifolia,6,1,HLS,,,
SC,72812,4,bee,,,pea,Oxytropis lambertii,6,1,HLS,,,
SC,72812,5,bee,,,pea,Oxytropis lambertii,6,1,HLS,,,
SC,72812,6,bumble bee,,,pea,Oxytropis lambertii,6,1,HLS,,,
SC,72812,7,bee,,,purple pen,Penstemon strictus,6,1,HLS,,,
SC,72812,8,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,9,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,10,bee,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,11,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,12,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,13,fly,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,14,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,15,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,16,fly,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,17,wasp,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,18,bombyliid,,,carrot,Cymopterus lemmonii,6,1,HLS,,,
SC,72812,19,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,20,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,21,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,22,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,23,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,24,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,25,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,26,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,27,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,28,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,29,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,30,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,31,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,32,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,33,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,34,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,35,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,36,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,37,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,38,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,39,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,40,bombyliid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,41,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,42,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,43,bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,44,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,45,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,46,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,47,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,48,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,49,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,50,fly,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,51,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,52,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,53,wasp,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,54,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,55,small dark bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,56,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,57,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,58,Sweat bee,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,59,syrphid,,,Erigeron subtrinervis,Erigeron subtrinervis,6,1,HLS,,,
SC,72812,60,wasp,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,61,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,62,syrphid,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,63,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,64,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,65,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,66,syrphid,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,67,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,68,fly,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,69,syrphid,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
SC,72812,70,wasp,,,Goldenrod,Solidago multiradiata,6,1,HLS,,,
