"UniqueID","TempID","GenID","Order","Family","Genus","SubGenus","Species","SubSpecies","Sex","Site","Collector","SampleDay","SampleRound","Date","Dos","FieldPlantID","FinalPlantSp","PlantFamily","DateDetermined","Determiner","Author"
"JC_071212_89","89","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","m","JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071212_90","90","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071212_107","107","bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","confusa","","f","JC","HLS",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cresson"
"JC_071212_126","126","pierid","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval"
"JC_071212_129","129","pierid","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval"
"JC_071212_130","130","pierid","Lepidoptera","Pieridae","Pontia",NA,"protodice","","","JC","HLS",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval & Leconte"
"JC_071212_91","91","fly","Diptera","Syrphidae","Cheilosia",NA,"sp.","a","","JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser",""
"JC_071212_70","70","syrphid","Diptera","Syrphidae","Syrphus",NA,"ribesii","","","JC","LCP",2,1,"7/12/12",2,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Linnaeus"
"JC_071412_43","43","bee","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071412_62","62","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cresson"
"JC_071412_63","63","bee","Hymenoptera","Apidae","Anthophora","","montana","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cresson"
"JC_071412_37","37","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_39","39","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_50","50","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_60","60","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_118","118","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_126","126","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_123","123","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071412_47","47","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071412_61","61","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071412_122","122","sweat bee","Hymenoptera","Halictidae","Agapostemen","","angelicus","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071412_29","29","skipper","Lepidoptera","Hesperiidae","Atrytonopsis",NA,"sp.","a","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio",""
"JC_071412_38","38","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","laevissimum","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Smith"
"JC_071412_40","40","bumble bee","Hymenoptera","Apidae","Melissodes","Eumelissodes","menuachus","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cresson"
"JC_071412_41","41","bumble bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_42","42","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_44","44","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071412_45","45","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","laevissimum","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Smith"
"JC_071412_46","46","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","laevissimum","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Smith"
"JC_071412_48","48","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_49","49","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_51","51","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_52","52","beetle",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_53","53","small dark bee","Hymenoptera","Halictidae","Lasioglossum","","obnubilum","Dialictus","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Sandhouse"
"JC_071412_54","54","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_55","55","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","m","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071412_56","56","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_57","57","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_58","58","little fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_59","59","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071412_116","116","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_117","117","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071412_119","119","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_121","121","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_124","124","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_125","125","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_128","128","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_129","129","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_130","130","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_131","131","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_132","132","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_133","133","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_134","134","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_135","135","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_136","136","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_137","137","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_138","138","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_139","139","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_140","140","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_141","141","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071412_142","142","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071412_28","28","pierid","Lepidoptera","Pieridae","Colias",NA,"eurytheme","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval"
"JC_071412_26","26","pierid","Lepidoptera","Pieridae","Pontia",NA,"protodice","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval & Leconte"
"JC_071412_27","27","pierid","Lepidoptera","Pieridae","Pontia",NA,"protodice","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Boisduval & Leconte"
"JC_071412_113","113","syrphid","Diptera","Syrphidae","Eristalis",NA,"stipator","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Osten Sacken"
"JC_071412_115","115","syrphid","Diptera","Syrphidae","Eristalis",NA,"stipator","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Osten Sacken"
"JC_071412_120","120","syrphid","Diptera","Syrphidae","Eristalis",NA,"stipator","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Osten Sacken"
"JC_071412_127","127","syrphid","Diptera","Syrphidae","Eristalis",NA,"stipator","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Osten Sacken"
"JC_071412_114","114","syrphid","Diptera","Syrphidae","Lejops",NA,"polygrammus","","","JC","LCP",3,2,"7/14/12",4,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"M. Hauser","Loew"
"JC_071512_62","62","bee","Hymenoptera","Andrenidae","Andrena",NA,"apacheorum","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_50","50","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_51","51","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_52","52","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_53","53","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_55","55","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_165","165","bumble bee","Hymenoptera","Apidae","Bombus","","bifarius","","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_54","54","bumble bee","Hymenoptera","Apidae","Bombus","","rufocinctus","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"R.W. Thorp","Cresson"
"JC_071512_85","85","small dark bee","Hymenoptera","Halictidae","Dufourea","","fimbriata","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cresson"
"JC_071512_174","174","skipper","Lepidoptera","Hesperiidae","Garisma",NA,"garita","","","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Reakirt"
"JC_071512_119","119","skipper","Lepidoptera","Hesperiidae","Pyrgus",NA,"commonis","","","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Grote"
"JC_071512_173","173","skipper","Lepidoptera","Hesperiidae","Pyrgus",NA,"commonis","","","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"L.Ponisio","Grote"
"JC_071512_125","125","bee","Hymenoptera","Megachilidae","Megachile","","melanophaea","","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Smith"
"JC_071512_38","38","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_39","39","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_40","40","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_41","41","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_42","42","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_43","43","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_44","44","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_45","45","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_46","46","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_47","47","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_48","48","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_49","49","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_56","56","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_60","60","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_61","61","syrphid",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_63","63","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_64","64","small dark bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_65","65","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_80","80","bee",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_81","81","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_82","82","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","ruidosense","","m","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_83","83","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_84","84","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_86","86","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_87","87","fly",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_88","88","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_116","116","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_121","121","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_127","127","bee",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_129","129","fly",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_131","131","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_133","133","small dark bee",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_136","136","bumble bee","Hymenoptera","Apidae","Melissodes","","sp.","a","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_137","137","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_138","138","bee","Hymenoptera","Apidae","Melissodes","","sp.","b","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_139","139","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","semicaeruleum","","m","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Cockerell"
"JC_071512_140","140","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_141","141","bombyliid",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_143","143","wasp",NA,NA,NA,NA,NA,NA,NA,"JC","HLS",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",NA,NA,NA
"JC_071512_150","150","bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","aquilae","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher",""
"JC_071512_151","151","small dark bee","Hymenoptera","Halictidae","Lasioglossum","Dialictus","laevissimum","","f","JC","LCP",4,3,"7/15/12",5,"Erigeron subtrinervis","Erigeron subtrinervis","Asteraceae",2013,"J.S. Ascher","Smith"
